ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved,RiskScore,outlier_col,outlier_threshold
2051-07-24,54,46561,640,Employed,High School,31,17848,72,Widowed,0,Rent,663,0.1188915025190527,5,1,0.5215220752091243,0,Education,0,26,27,32629,1529,43745,129729,3880.0833333333335,0.8731773188065376,6,2710,0.212848,0.220591022356011,449.0774715071565,0.2866117492769888,0,55.0,SavingsAccountBalance,31365.602059098677
2051-08-02,32,44271,633,Unemployed,Bachelor,11,7739,36,Married,2,Rent,501,0.2465297697566751,4,2,0.4158711545623496,0,Home,0,33,19,34634,3114,38203,99284,3689.25,0.7627190959568029,4,10261,0.176239,0.1804983505525428,279.9768998471501,0.211689882726069,0,57.0,SavingsAccountBalance,31365.602059098677
2052-02-03,56,72562,607,Unemployed,Master,37,10673,12,Married,2,Rent,295,0.1588966084462163,4,1,0.3914375846462735,0,Other,0,41,9,59473,3127,109719,6721,6046.833333333333,0.8155143095790148,2,102998,0.172173,0.1959908183845489,986.6413100815638,0.2119524781700996,1,40.0,SavingsAccountBalance,31365.602059098677
2052-09-21,48,43100,568,Employed,High School,23,38660,108,Married,2,Own,637,0.0829820180324277,4,2,0.1005194208489877,0,Debt Consolidation,1,20,19,31662,1565,78929,42605,3591.6666666666665,0.9005111506038282,4,36324,0.29966,0.3055590652950693,1054.1578976778296,0.4708560271956834,0,56.0,SavingsAccountBalance,31365.602059098677
2053-05-05,47,15000,570,Self-Employed,Associate,23,35358,72,Married,0,Mortgage,265,0.6533760232598049,2,2,0.3593741306143316,0,Home,0,25,6,40951,1004,67333,9855,1250.0,0.8228650162141868,1,57478,0.265358,0.2271612261214055,903.5011990436992,0.9348009592349594,0,61.0,SavingsAccountBalance,31365.602059098677
2053-05-22,39,15000,486,Employed,High School,15,21214,36,Divorced,4,Mortgage,466,0.0846612358621074,0,0,0.0861394171249974,0,Auto,0,31,21,34094,2852,81362,19821,1250.0,0.9649302126019478,5,61541,0.263214,0.2846975245582673,882.8797410374793,1.0791037928299834,0,49.0,SavingsAccountBalance,31365.602059098677
2053-06-15,42,96942,582,Employed,Bachelor,19,18746,84,Divorced,3,Mortgage,516,0.3372847457473346,2,2,0.2090469079909318,0,Other,0,19,28,41040,3535,44575,35167,8078.5,0.9056590791296136,6,9408,0.252746,0.2212908455354938,440.63818351218646,0.1184177982932705,1,40.8,SavingsAccountBalance,31365.602059098677
2053-08-22,52,127793,607,Employed,Master,34,8491,48,Married,1,Own,386,0.1612808383642781,4,0,0.4397207770883036,0,Auto,0,25,22,99503,697,100200,4942,10649.416666666666,0.6737095107043565,4,95258,0.199991,0.1866859522487856,252.399405346813,0.0599468896118078,1,38.400000000000006,SavingsAccountBalance,31365.602059098677
2054-04-29,49,45385,618,Self-Employed,High School,26,23618,24,Married,2,Mortgage,383,0.4648547394386188,7,1,0.3724272534829903,0,Auto,0,31,7,71654,1407,73061,18903,3782.0833333333335,0.7577884242428851,3,54158,0.189618,0.1872647852596558,1187.4144651693298,0.415224712615004,0,55.0,SavingsAccountBalance,31365.602059098677
2054-07-15,41,31943,579,Employed,Associate,21,14423,36,Married,3,Mortgage,262,0.2773644091508028,5,2,0.1571333324571786,0,Other,0,26,22,34915,1292,43381,58399,2661.9166666666665,0.760418987083795,3,1429,0.209923,0.2168781926068961,548.4943134751873,0.3044777184892542,0,51.0,SavingsAccountBalance,31365.602059098677
2054-12-19,42,43805,518,Employed,Bachelor,18,7881,72,Married,0,Rent,245,0.2764741141929759,2,1,0.5897580320404548,0,Home,0,28,21,37206,904,38110,24182,3650.4166666666665,0.5813895815011523,3,13928,0.263881,0.2657029187044299,219.9483827573928,0.127368578771572,0,59.0,SavingsAccountBalance,31365.602059098677
2055-05-26,42,151089,581,Employed,Master,21,18659,36,Divorced,3,Mortgage,315,0.7489990327704549,4,1,0.37411192960483,0,Home,0,16,16,54713,5421,60134,4337,12590.75,0.700317469256229,2,55797,0.213159,0.2336422133099409,725.8315711349389,0.0826663678601305,1,41.6,SavingsAccountBalance,31365.602059098677
2055-11-12,24,52926,562,Employed,High School,2,30319,48,Married,0,Rent,779,0.3746489617631674,2,3,0.1790966379931745,0,Education,0,25,1,56419,746,270236,21882,4410.5,0.6724040502444092,6,248354,0.2443189999999999,0.247310423365302,1000.7482033202826,0.4035252699966631,0,50.0,SavingsAccountBalance,31365.602059098677
2055-11-25,41,20158,490,Employed,Bachelor,18,16156,60,Married,3,Rent,188,0.2963808793264322,0,1,0.482474221775958,0,Auto,0,28,10,41146,567,41713,71913,1679.8333333333333,0.8921700706757744,1,4698,0.276156,0.2536621192725852,477.6748855831095,0.3962743638752512,0,58.0,SavingsAccountBalance,31365.602059098677
2056-02-26,35,34901,612,Employed,Bachelor,11,18478,60,Single,1,Rent,295,0.3698265029793771,3,0,0.2208899995905767,0,Home,0,32,2,36179,528,142041,11166,2908.4166666666665,0.9361426098183744,2,130875,0.217478,0.2555599593129901,548.3933445332545,0.289983671940605,0,50.0,SavingsAccountBalance,31365.602059098677
2056-02-27,27,19752,492,Employed,Associate,7,24244,72,Married,1,Own,262,0.2869093854959479,1,0,0.5235722972475121,0,Debt Consolidation,0,25,29,55597,1304,56901,97366,1646.0,0.8735210985298636,6,2181,0.293244,0.3250816896419595,769.0042616515371,0.626369539277969,0,60.0,SavingsAccountBalance,31365.602059098677
2056-06-18,30,49287,579,Self-Employed,Bachelor,7,10121,60,Single,3,Rent,437,0.2370184944553449,4,0,0.4374866909103063,0,Auto,0,21,8,31470,409,146154,26868,4107.25,0.7758422908267324,0,119286,0.225621,0.2405551091885559,291.4867789317848,0.1773660670599025,0,57.0,SavingsAccountBalance,31365.602059098677
2056-10-14,45,67023,610,Employed,Bachelor,23,20168,24,Married,2,Rent,85,0.366228742668223,3,0,0.2503353080641152,0,Home,0,17,5,39076,1179,79979,16379,5585.25,0.8179569672197462,7,63600,0.1901679999999999,0.1549092805913198,982.589399936447,0.1911444250367391,1,39.2,SavingsAccountBalance,31365.602059098677
2057-03-29,24,82511,538,Employed,High School,3,31947,72,Widowed,1,Rent,260,0.1341938625067628,4,0,0.3117529701219971,0,Other,0,27,5,36640,4708,203207,7594,6875.916666666667,0.9490035392557626,3,195613,0.277947,0.3178961075088232,998.2548430267628,0.1829944869935057,0,50.0,SavingsAccountBalance,31365.602059098677
2057-09-28,44,68374,604,Employed,High School,23,47490,48,Married,4,Mortgage,696,0.0177918837920952,3,0,0.0545264841857787,0,Auto,0,24,16,43974,1640,497103,16709,5697.833333333333,0.9109052334940126,8,480394,0.24049,0.2445550318979969,1560.2442706505544,0.3959828479803237,0,40.0,SavingsAccountBalance,31365.602059098677
2057-11-29,43,80379,564,Employed,Associate,21,12333,120,Married,2,Rent,396,0.1594564148930863,3,1,0.0867289797389556,0,Auto,0,21,28,42049,924,252782,15019,6698.25,0.9138628582780012,3,237763,0.285333,0.2635120308830926,292.39905824966974,0.1027729717836255,1,35.2,SavingsAccountBalance,31365.602059098677
2057-12-10,28,25408,618,Unemployed,Doctorate,6,13548,24,Single,0,Mortgage,469,0.6325367160436371,5,1,0.2618493319923277,0,Home,0,35,14,34616,467,69824,29146,2117.333333333333,0.8849220978347507,3,40678,0.179548,0.1816720361676926,677.4667707024304,0.5414673035433393,0,56.0,SavingsAccountBalance,31365.602059098677
2058-05-21,53,28404,512,Employed,Associate,30,29830,48,Married,2,Mortgage,436,0.0958262735963475,2,0,0.054270975555112,0,Debt Consolidation,0,26,8,48537,4171,52708,5571,2367.0,0.8950230985671498,6,47137,0.26883,0.2710038089136496,1024.3416436646382,0.6169588693133241,0,52.0,SavingsAccountBalance,31365.602059098677
2058-05-25,52,31449,550,Self-Employed,Associate,29,12733,12,Widowed,1,Rent,974,0.0572741699085595,3,1,0.1399620138569329,0,Education,0,32,23,36697,2954,158676,12956,2620.75,0.8136628057661005,4,145720,0.202733,0.1621864,1156.593841701053,0.8129710356581333,0,49.0,SavingsAccountBalance,31365.602059098677
2058-06-08,18,51003,586,Self-Employed,Bachelor,0,17497,72,Married,0,Other,527,0.1087339162999292,6,1,0.5654228533948592,0,Auto,0,16,7,33004,386,190293,5349,4250.25,0.929370402650466,3,184944,0.239497,0.2648708961944357,487.41075430521977,0.2386708439045279,0,57.0,SavingsAccountBalance,31365.602059098677
2059-03-06,40,27960,596,Employed,Bachelor,18,29697,36,Married,0,Mortgage,586,0.2810633274796228,2,1,0.1347313770058165,0,Debt Consolidation,0,23,11,46256,2042,48298,3399,2330.0,0.8529987161735099,3,44899,0.216697,0.2420803170293141,1168.3442420176325,0.7529374429260225,0,52.0,SavingsAccountBalance,31365.602059098677
2059-04-13,52,20851,579,Employed,High School,33,55710,60,Single,2,Other,453,0.1975800563411717,4,0,0.4255881631435325,0,Auto,1,24,21,97299,631,97930,58185,1737.5833333333333,0.8154215463358732,4,39745,0.27121,0.2566213394378582,1656.8585240681418,1.214248826858074,0,63.0,SavingsAccountBalance,31365.602059098677
2059-12-04,57,78939,569,Employed,High School,34,31746,48,Single,2,Own,341,0.147355401587327,5,0,0.2416547834809012,0,Home,0,30,14,48544,244,48788,16837,6578.25,0.8392213658071074,6,31951,0.242246,0.2183783149775192,997.3991071487516,0.2034582308590813,0,51.0,SavingsAccountBalance,31365.602059098677
2059-12-05,26,22055,595,Employed,Bachelor,5,26175,84,Single,0,Rent,492,0.1773000871024728,3,2,0.3180335641513311,0,Education,0,38,18,32828,6956,51174,114849,1837.9166666666667,0.7356962933436091,8,4869,0.253675,0.2587848252050865,677.3045629970736,0.6362119590099697,0,55.0,SavingsAccountBalance,31365.602059098677
2060-03-15,30,38544,536,Employed,High School,7,35162,24,Married,2,Mortgage,325,0.286745161276167,1,3,0.268425750411434,0,Education,0,21,21,50439,1107,51546,55003,3212.0,0.7240869930613872,5,8832,0.242162,0.2073815731983444,1802.3032345382337,0.662298640889861,0,53.0,SavingsAccountBalance,31365.602059098677
2060-05-31,43,72143,511,Self-Employed,High School,19,24729,96,Divorced,2,Rent,231,0.4246673529187242,3,1,0.1849125728425775,0,Auto,0,25,15,51169,1230,77293,12092,6011.916666666667,0.812557005481593,5,65201,0.304229,0.3357253355418995,744.5029361368339,0.1622615532157244,0,52.0,SavingsAccountBalance,31365.602059098677
2060-10-09,38,87943,534,Self-Employed,Bachelor,14,28132,60,Married,0,Mortgage,236,0.1397765840706788,5,1,0.2792855373337799,0,Education,0,24,21,83363,134,83497,126755,7328.583333333333,0.9289453774293877,8,10661,0.266132,0.250763487338749,826.9711070216397,0.1450445548168663,1,42.400000000000006,SavingsAccountBalance,31365.602059098677
2061-01-25,18,26992,586,Employed,Associate,0,22432,36,Single,3,Mortgage,256,0.3577245365253345,1,1,0.2251053398214353,0,Debt Consolidation,0,17,26,100019,1595,101614,4889,2249.333333333333,0.7800215853675054,3,96725,0.214432,0.2392652796450421,879.206225008181,0.5046856364885215,0,52.0,SavingsAccountBalance,31365.602059098677
2061-04-26,49,205442,558,Employed,High School,26,18293,60,Single,0,Mortgage,807,0.0675505281596719,1,1,0.150354368894449,0,Education,0,25,3,65817,935,92534,40633,17120.166666666668,0.9140286014810624,5,51901,0.2442929999999999,0.2298895372147394,515.5721974423003,0.0772522968492694,1,38.400000000000006,SavingsAccountBalance,31365.602059098677
2061-10-01,53,51896,632,Employed,High School,33,19883,120,Married,1,Mortgage,349,0.3041543325392547,4,1,0.4431679539719372,0,Debt Consolidation,0,27,15,58690,812,108476,12164,4324.666666666667,0.8637673006438608,7,96312,0.258883,0.2607856076126719,467.5293193070911,0.1888074578326863,0,51.0,SavingsAccountBalance,31365.602059098677
2061-12-03,29,73157,580,Unemployed,Bachelor,7,41736,60,Married,2,Rent,1427,0.5464417290185388,2,0,0.3730352095308201,0,Education,0,22,19,39112,1081,134731,4564,6096.416666666667,0.682774209708094,4,130167,0.256736,0.2280332006689423,1171.8461174649815,0.4262907638309359,0,54.0,SavingsAccountBalance,31365.602059098677
2062-05-16,56,69810,533,Employed,High School,34,13949,12,Divorced,0,Mortgage,495,0.3889368742902927,2,0,0.1506527780331093,0,Education,0,25,19,36807,3540,40347,22600,5817.5,0.6588794389744187,4,17747,0.212449,0.2061777794533652,1296.2865530573542,0.3079134599153166,1,40.0,SavingsAccountBalance,31365.602059098677
2062-08-05,33,206221,562,Self-Employed,Doctorate,7,13683,12,Single,0,Own,612,0.1635470725147434,3,1,0.6188431475082149,0,Home,0,25,4,36593,1125,37718,13599,17185.083333333332,0.8415357780857783,6,24119,0.197683,0.2282654638397531,1286.1011719798607,0.1104505072895501,1,48.8,SavingsAccountBalance,31365.602059098677
2062-08-25,21,51061,518,Employed,Associate,0,14389,60,Married,1,Own,190,0.4177291282925641,2,1,0.1184524609719129,0,Home,0,22,15,32079,530,32609,21085,4255.083333333333,0.9363434400986848,3,11524,0.260389,0.2083112,387.9050966782832,0.1358152241464013,1,40.8,SavingsAccountBalance,31365.602059098677
2062-11-06,28,49533,542,Unemployed,High School,6,25012,72,Married,1,Rent,388,0.2701886395375047,2,1,0.6877012940773138,0,Home,0,26,26,73018,3284,79195,10854,4127.75,0.6242631244843154,3,68341,0.269012,0.2590676246341873,687.7361178068592,0.2606107728924617,0,60.0,SavingsAccountBalance,31365.602059098677
2062-11-16,30,23968,614,Employed,Associate,7,27621,72,Married,1,Rent,373,0.2387604619443593,1,0,0.0623966400648312,1,Debt Consolidation,0,21,14,34253,447,44856,7410,1997.3333333333333,0.8403334083175622,9,37446,0.235621,0.2425200109897861,731.4045993720343,0.5529395524225805,0,61.0,SavingsAccountBalance,31365.602059098677
2063-01-24,59,136046,626,Employed,High School,39,18163,108,Divorced,0,Rent,576,0.1008632807125212,3,1,0.4705787233197451,0,Home,0,29,15,31848,1117,32965,23320,11337.166666666666,0.5505547180534063,3,9645,0.250163,0.2760229046600602,456.97958662814864,0.0911144395244092,1,40.0,SavingsAccountBalance,31365.602059098677
2063-06-28,60,23491,623,Employed,Bachelor,35,13742,48,Married,4,Mortgage,243,0.2548376263499937,1,0,0.6356140648454454,0,Education,0,22,8,31771,6323,44001,17852,1957.5833333333333,0.7416580985537712,0,26149,0.197242,0.1907599673915079,411.43871675764007,0.3343095058146388,0,58.0,SavingsAccountBalance,31365.602059098677
2064-02-04,42,48122,539,Employed,High School,22,16559,36,Widowed,0,Own,498,0.2348309276494598,8,1,0.2983741463957395,0,Other,0,17,16,32056,211,76706,39433,4010.1666666666665,0.8829575202748269,6,37273,0.232059,0.2168789908952258,629.725242799926,0.2812165519637403,0,53.0,SavingsAccountBalance,31365.602059098677
2064-02-27,36,25753,526,Employed,High School,18,24766,72,Divorced,4,Own,281,0.4163818161465188,1,1,0.0695082439887863,1,Other,0,18,21,82187,595,140746,16085,2146.083333333333,0.8387904740281914,2,124661,0.276766,0.2413273495812835,654.0073076172043,0.4356808019029414,0,61.0,SavingsAccountBalance,31365.602059098677
2064-04-23,42,109225,609,Employed,Master,21,11974,72,Married,1,Rent,811,0.2862731340294687,3,0,0.4496498095738868,0,Home,0,24,10,40226,836,44128,79852,9102.083333333334,0.8577501299281558,7,3674,0.222474,0.2258718776354705,305.0477645074354,0.1226145403899219,1,41.6,SavingsAccountBalance,31365.602059098677
2064-08-28,42,49903,624,Employed,Master,18,15629,72,Married,0,Rent,740,0.3095275874953557,1,2,0.3214938705021634,0,Home,0,24,7,66354,1156,160534,76413,4158.583333333333,0.6458218234220152,2,84121,0.218629,0.2051809657672801,379.0671579629404,0.2690981683577197,0,51.0,SavingsAccountBalance,31365.602059098677
2064-10-27,39,66326,626,Employed,Associate,17,17787,36,Single,1,Rent,265,0.443149931057443,0,1,0.3030649960683608,0,Home,0,24,6,51185,560,51745,122209,5527.166666666667,0.7305605663639638,2,1064,0.189787,0.1949375729250087,656.4495470884942,0.1667128209911939,0,54.0,SavingsAccountBalance,31365.602059098677
2065-01-18,61,104402,690,Unemployed,Master,41,25143,60,Widowed,1,Mortgage,361,0.0552740788258581,7,3,0.347063594224905,0,Debt Consolidation,0,39,23,38635,260,50652,14269,8700.166666666666,0.9188779428423028,3,36383,0.185143,0.1832711876935525,642.949620640925,0.1153942975009204,1,39.2,SavingsAccountBalance,31365.602059098677
2065-01-19,29,31853,496,Employed,Associate,6,27802,60,Married,0,Mortgage,777,0.0292255709748994,1,0,0.5580930208656382,0,Auto,0,26,4,39850,2092,202202,14741,2654.4166666666665,0.6526823508120861,7,187461,0.284802,0.321990133745149,937.4003577571672,0.6458670860856437,0,57.0,SavingsAccountBalance,31365.602059098677
2065-02-01,49,27825,589,Employed,Master,30,21389,60,Single,1,Mortgage,381,0.2311179518595454,2,1,0.2024529951527147,0,Education,0,32,16,34235,511,48920,15975,2318.75,0.7220699048179459,4,32945,0.231889,0.2388751139382703,613.9222690610106,0.4290769893524574,0,54.0,SavingsAccountBalance,31365.602059098677
2065-03-03,37,43818,567,Employed,Associate,14,34401,84,Married,3,Own,460,0.1959351718764276,4,1,0.4391245271496835,0,Other,0,23,23,37573,1035,38608,25104,3651.5,0.8840677599366735,1,13504,0.275901,0.2673274906833581,909.2159825245228,0.3749735677186149,0,56.0,SavingsAccountBalance,31365.602059098677
2065-03-25,18,75891,522,Employed,Bachelor,0,30583,96,Married,2,Mortgage,340,0.2642363046745702,3,2,0.1832005802886143,0,Other,0,19,14,49657,2282,51939,19965,6324.25,0.8941953899291016,6,31974,0.304583,0.3252300450740815,897.7801803949699,0.1957196790757749,0,50.0,SavingsAccountBalance,31365.602059098677
2065-05-01,31,49994,500,Employed,High School,9,53409,48,Married,2,Mortgage,322,0.1404717368804177,3,3,0.1603686007088555,0,Home,0,17,24,44866,3639,48505,37484,4166.166666666667,0.8501706965946969,8,11021,0.298409,0.3181026020567331,1979.6821059307272,0.5524700018235933,0,50.0,SavingsAccountBalance,31365.602059098677
2065-05-26,48,15000,616,Employed,Bachelor,26,20656,60,Married,0,Rent,524,0.0795376367012386,2,0,0.1913982439406839,0,Debt Consolidation,0,24,16,32397,468,32865,46118,1250.0,0.7740290008610907,7,5888,0.217656,0.2042357501966361,552.1373106055532,0.8609098484844426,0,48.0,SavingsAccountBalance,31365.602059098677
2065-08-12,28,39464,572,Employed,High School,8,51693,48,Single,3,Own,391,0.4443646718424768,1,0,0.2050679300068017,0,Auto,0,22,22,34304,1828,177553,30529,3288.6666666666665,0.867744445923218,4,147024,0.260693,0.2550975551734156,1728.7211616765385,0.6445533635748648,0,50.0,SavingsAccountBalance,31365.602059098677
2066-03-18,21,15000,573,Employed,Bachelor,0,29320,96,Single,1,Mortgage,525,0.1683500750896225,4,0,0.0858360950701886,0,Home,0,17,10,64290,271,64561,23449,1250.0,0.7078088961921605,4,41112,0.27782,0.2753196116804137,758.6574480142826,1.026925958411426,0,51.0,SavingsAccountBalance,31365.602059098677
2066-04-29,33,29597,524,Employed,High School,13,8313,24,Married,3,Mortgage,459,0.4451084930448064,5,1,0.3163681702566478,0,Education,0,22,9,41334,106,244662,42414,2466.4166666666665,0.9331281686700604,2,202248,0.2213129999999999,0.2029794394078393,424.3077552026978,0.3581340359641982,1,43.2,SavingsAccountBalance,31365.602059098677
2066-06-21,51,43768,541,Employed,High School,31,13880,48,Single,3,Mortgage,424,0.1650934009549875,4,0,0.0389582587288997,0,Debt Consolidation,0,27,28,80115,51,80166,30088,3647.3333333333335,0.6824188574876698,5,50078,0.23838,0.2446318926228049,456.0750218501284,0.2412927312694558,0,48.0,SavingsAccountBalance,31365.602059098677
2066-11-26,37,72583,616,Employed,Bachelor,17,22319,48,Married,1,Mortgage,542,0.794476760687473,7,0,0.4268570276744705,0,Debt Consolidation,1,38,13,50985,712,97122,19262,6048.583333333333,0.8071152817028667,7,77860,0.209319,0.1946780078047693,672.8627449515778,0.2008507906730079,0,59.0,SavingsAccountBalance,31365.602059098677
2066-12-06,43,15000,624,Employed,Bachelor,21,17453,72,Divorced,0,Own,368,0.3126178806292254,3,0,0.3300366527287011,0,Home,0,26,20,63916,1384,65300,8887,1250.0,0.8657747780614826,4,56413,0.220453,0.216999786795145,435.4235716529325,0.642738857322346,0,51.0,SavingsAccountBalance,31365.602059098677
